candidate_id,opaque_item_id,target_facet,reviewer_slot,first_construct_mapping,second_construct_mapping,direction_guess,risk_flags,fatal_risk_note,stage1_notes,recommendation,final_rationale
ERWD-C01,NX-075,ER-WD,R04,ER_WD,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,불확실한 결과 앞에서 부정 가능성이 반복되는 걱정 반응이다.,KEEP,불확실한 결과에서 잘못될 가능성이 반복되는 반응은 높은 ER-WD를 직접 포착한다. 정상 범위의 기다림 상황이라 임상 불안 진단이나 위험 판단 능력과 구분된다.
ERWD-C01,NX-075,ER-WD,R05,ER_WD,NONE,HIGH,CLINICAL_CONTAMINATION,NONE,불확실한 결과를 기다리며 부정 가능성이 반복되는 걱정 반응이다.,KEEP,불확실한 결과를 기다리며 잘못될 가능성이 반복되는 반응은 ER-WD HIGH의 핵심 과정을 직접 측정한다. 신중한 위험 계산과 다른 반복성을 명시한다.
ERWD-C01,NX-075,ER-WD,R06,ER_WD,NONE,HIGH,CLINICAL_CONTAMINATION;SOCIAL_DESIRABILITY,NONE,불확실한 결과를 기다리며 부정적 가능성이 반복되는 반응이다.,KEEP,결과 대기 중 잘못될 가능성이 여러 번 떠오르는 것은 ER-WD 높은 방향을 직접 묻는다. 임상 불안과 겹칠 수 있으나 진단 표현과 민감한 개인정보는 요구하지 않는다.
ERWD-C02,NX-053,ER-WD,R01,ER_WD,NONE,LOW,NEGATION,NONE,,KEEP,결과 불확실성 속에서 부정적 가능성을 오래 되풀이하지 않는 낮은 걱정 방향이 명확하다.
ERWD-C02,NX-053,ER-WD,R02,ER_WD,NONE,LOW,NEGATION;LIMITER,NONE,부정문이며 오래의 시간 기준이 다르지만 걱정이 지속되지 않는 의미는 분명하다.,COPY_REVISE,결과를 기다리는 동안 부정적 가능성에 오래 머물지 않는 반응은 LOW 방향에 맞는다. 부정문과 오래라는 기준을 걱정이 떠올라도 다른 생각으로 넘어간다는 표현으로 바꾸면 좋다.
ERWD-C02,NX-053,ER-WD,R03,ER_WD,NONE,LOW,MEMORY,NONE,상황과 반응은 쉽지만 오래 생각하지 않는다는 시간 기준을 최근 장면마다 주관적으로 회상해야 한다.,COPY_REVISE,불확실성에서 걱정이 오래 이어지지 않는 ER-WD 저방향은 맞다. 오래의 기준 대신 같은 가능성이 반복해서 떠오르지 않는다처럼 빈도 척도에 바로 맞추면 응답 부담이 줄어든다.
ERWD-C02,NX-053,ER-WD,R04,ER_WD,NONE,LOW,NEGATION;SOCIAL_DESIRABILITY,NONE,불확실성 앞에서도 부정 가능성을 반복하거나 오래 되짚지 않는다.,COPY_REVISE,불확실한 결과에서 잘못될 가능성에 오래 머물지 않아 낮은 ER-WD를 직접 묻는다. 구성개념 분리는 좋지만 부정문 형식이 빈도 응답을 어렵게 할 수 있어 긍정형으로 고칠 필요가 있다.
ERWD-C02,NX-053,ER-WD,R05,ER_WD,NONE,LOW,NEGATION,NONE,불확실성 속 부정 가능성에 오래 머물지 않는 낮은 방향이다.,COPY_REVISE,걱정 지속이 짧다는 내용은 ER-WD LOW와 정확히 맞는다. 다만 부정문 동의 방식이 낮은 방향 점수를 오염시킬 수 있어 걱정이 생겨도 다른 생각이나 행동으로 옮긴다는 긍정형 반응으로 바꾸는 편이 낫다.
ERWD-C02,NX-053,ER-WD,R06,ER_WD,NONE,LOW,NEGATION;CLINICAL_CONTAMINATION;LIMITER,NONE,불확실성에서 부정적 가능성에 머무는 정도를 직접 묻는다.,COPY_REVISE,불확실한 결과에서 걱정 지속이 짧은 방향은 ER-WD와 직접 맞는다. 오래의 주관적 기준과 임상 불안 오염을 줄이도록 반복 빈도나 행동 방해를 기준으로 수정해야 한다.
ERWD-C03,NX-015,ER-WD,R01,ER_WD,NONE,HIGH,NONE,NONE,,KEEP,불확실한 대기 중 부정적 가능성이 반복되는 높은 걱정 방향을 일상 장면에서 잘 포착한다.
ERWD-C03,NX-015,ER-WD,R02,ER_WD,NONE,HIGH,NONE,NONE,답을 기다리는 동안 부정적 가능성이 반복되는 걱정 반응이 분명하다.,KEEP,답이 늦는 불확실한 상황에서 부정적 이유가 반복되는 생각을 직접 묻는다. 높은 걱정 지속의 핵심 반응이며 정서 강도와도 잘 분리된다.
ERWD-C03,NX-015,ER-WD,R03,ER_WD,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,답을 기다리는 흔한 상황과 반복 걱정이 구체적이지만 걱정하지 않는 답이 더 안정적으로 보일 수 있다.,KEEP,늦은 반응에서 부정 이유가 반복되는 ER-WD 고방향을 짧게 묻는다. 2030 메시지 경험에 보편적이고 빈도 척도에도 잘 맞는다.
ERWD-C03,NX-015,ER-WD,R04,ER_WD,NONE,HIGH,ADJACENT_CONSTRUCT;SOCIAL_DESIRABILITY,NONE,불확실한 반응 지연에 부정 가능성이 반복되지만 관계 불안 해석과 겹칠 수 있다.,COPY_REVISE,상대 반응 지연에서 부정 이유가 반복되어 높은 ER-WD 방향은 명확하다. 그러나 관계 불안과 상대의 평소 응답 양식이 같은 반응을 만들 수 있어 관계 특수 해석을 줄일 조건이 필요하다.
ERWD-C03,NX-015,ER-WD,R05,ER_WD,NONE,HIGH,CLINICAL_CONTAMINATION,NONE,불확실한 대기에서 부정 가능성이 반복되는 걱정 반응이다.,KEEP,불확실한 대기에서 부정 가능성이 반복되는 반응은 ER-WD HIGH의 핵심 과정이다. 관계 해석 내용보다 반복성과 지속을 묻고 있어 임상 진단으로 확대하지 않는다면 기준선 증거로 적합하다.
ERWD-C03,NX-015,ER-WD,R06,ER_WD,NONE,HIGH,CLINICAL_CONTAMINATION;SOCIAL_DESIRABILITY,NONE,대인 불확실성에서 부정적 가능성이 반복되는 걱정 반응을 직접 묻는다.,COPY_REVISE,답 지연 중 좋지 않은 이유가 반복되는 것은 ER-WD 높은 방향이다. 관계 불안과 임상 불안이 섞일 수 있으므로 추측 빈도와 일상 행동 방해를 함께 고정하는 수정이 좋다.
ERWD-C04,NX-069,ER-WD,R01,ER_WD,NONE,LOW,NEGATION;LIMITER,NONE,한 가지 이유에 머물지 않아도 여러 부정적 이유를 바꿔가며 걱정할 수 있다.,CONSTRUCT_REWRITE,한 부정적 이유에 머물지 않아도 여러 부정적 가능성을 바꿔가며 계속 걱정할 수 있어 낮은 걱정을 보장하지 않는다.
ERWD-C04,NX-069,ER-WD,R02,ER_WD,NONE,LOW,NEGATION;LIMITER,NONE,부정문이며 한 가지 이유와 오래의 범위가 불필요하게 답의 기준을 제한한다.,COPY_REVISE,답이 늦는 불확실한 상황에서 부정적 이유에 머무는 시간을 물어 LOW 방향에 맞는다. 부정문과 한 가지라는 제한이 응답을 어렵게 하므로 부정적 추측이 금방 지나가는지 직접 표현해야 한다.
ERWD-C04,NX-069,ER-WD,R03,ER_WD,NONE,LOW,MEMORY;LIMITER,NONE,걱정의 지속을 묻는 뜻은 보이지만 한 가지와 오래의 기준이 모호해 실제 여러 경험의 빈도를 바로 합치기 어렵다.,COPY_REVISE,늦은 반응에서 부정 추측이 지속되지 않는 ER-WD 저방향과 맞는다. 한 가지와 오래라는 기준을 반복해서 떠오르지 않는다로 단순화하면 모바일 응답이 더 안정적이다.
ERWD-C04,NX-069,ER-WD,R04,ER_WD,NONE,LOW,NEGATION;RESPONSE_OPTION;SOCIAL_DESIRABILITY,NONE,하나의 부정 이유에 머물지 않아도 여러 다른 걱정을 오갈 수 있어 반복 걱정의 낮음을 완전히 보장하지 않는다.,COPY_REVISE,한 가지 부정 이유에 오래 머물지 않는다고 해도 여러 다른 걱정을 반복할 수 있어 낮은 ER-WD 방향이 완전히 보장되지 않는다. 부정문과 단일 이유 제한을 없애 반복 걱정 자체가 짧다는 반응으로 고쳐야 한다.
ERWD-C04,NX-069,ER-WD,R05,ER_WD,NONE,LOW,NEGATION,NONE,불확실한 대기에서 부정 가능성에 오래 머물지 않는 낮은 방향이다.,COPY_REVISE,부정 가능성에 오래 머물지 않는 반응은 ER-WD LOW와 정확히 맞는다. 부정문 방법효과를 줄이기 위해 걱정이 떠올라도 다른 가능한 이유로 관심이 옮겨간다는 반응으로 바꾸는 편이 좋다.
ERWD-C04,NX-069,ER-WD,R06,ER_WD,NONE,LOW,NEGATION;CLINICAL_CONTAMINATION;LIMITER,NONE,불확실한 대인 반응에 대한 걱정 지속을 묻지만 부정문과 오래의 기준이 있다.,COPY_REVISE,답 지연 중 부정 추측에 머무는 정도는 ER-WD와 맞는다. 오래와 부정문은 응답 기준을 흔들고 대인 애착이나 임상 불안이 섞일 수 있어 시간 기준을 긍정문으로 고칠 필요가 있다.
ERWD-C05,NX-093,ER-WD,R01,ER_WD,NONE,HIGH,CLINICAL_CONTAMINATION;LIMITER;SOCIAL_DESIRABILITY,NONE,해야 할 행동을 다시 망설인다는 표현이 구체적으로 어떤 행동인지 모호하다.,COPY_REVISE,평가 앞 반복 주저는 목표와 맞지만 무엇을 시작하거나 결정하는지 행동 대상을 구체화해야 한다.
ERWD-C05,NX-093,ER-WD,R02,ER_WD,NONE,HIGH,LIMITER;SOCIAL_DESIRABILITY,NONE,해야 할 행동이 무엇인지 모호하고 몇 번이고 다시가 중복되어 문장이 과장되게 느껴진다.,COPY_REVISE,타인의 확인을 앞두고 반복해서 망설이는 반응은 걱정 기반 주저의 HIGH 방향에 맞는다. 해야 할 행동이 무엇인지 모호하고 반복 표현이 겹쳐 한 번에 떠올릴 수 있는 행동으로 구체화해야 한다.
ERWD-C05,NX-093,ER-WD,R03,ER_WD,SM_EP,HIGH,ADJACENT_CONSTRUCT;SOCIAL_DESIRABILITY,NONE,평가 걱정으로 인한 주저와 행동 착수 문제가 함께 있으며 해야 할 행동이 무엇인지 없어 모바일에서 장면이 선명하지 않다.,COPY_REVISE,평가 앞 반복 주저라는 ER-WD 고방향은 맞지만 해야 할 행동이 없어 장면이 추상적이고 SM-EP 착수와 겹친다. 제출이나 전송 같은 행동을 넣으면 모바일에서 더 빠르게 답할 수 있다.
ERWD-C05,NX-093,ER-WD,R04,ER_WD,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,타인의 평가 가능성 앞에서 행동 착수를 반복해서 주저한다.,KEEP,타인이 확인할 예정인 행동을 반복해서 망설여 높은 ER-WD의 평가 앞 주저를 직접 포착한다. SM-EP의 일반 착수보다 걱정과 반복 망설임이 명시되어 분리가 좋다.
ERWD-C05,NX-093,ER-WD,R05,ER_WD,NONE,HIGH,CLINICAL_CONTAMINATION,NONE,평가 앞에서 걱정이 반복되어 행동 착수를 주저하는 반응이다.,KEEP,타인의 평가 앞에서 행동을 반복해 망설이는 반응은 ER-WD HIGH를 직접 측정한다. 실행 지속과 닿지만 평가 불확실성과 반복 주저가 명시돼 분리 가능하다.
ERWD-C05,NX-093,ER-WD,R06,ER_WD,SM_EP,HIGH,CLINICAL_CONTAMINATION;ADJACENT_CONSTRUCT;SOCIAL_DESIRABILITY,NONE,평가 가능성 앞 반복 주저를 직접 묻지만 착수 실행과도 겹친다.,KEEP,타인의 확인을 앞두고 반복 망설여 행동이 지연되는 것은 ER-WD 높은 방향에 잘 맞는다. 평가 불안과 실행 문제가 일부 겹치지만 걱정 유발 주저가 명시되어 분리가 가능하다.
ERWD-C06,NX-147,ER-WD,R01,ER_WD,SM_EP,LOW,NEGATION;ADJACENT_CONSTRUCT,NONE,평가 상황에서 걱정이나 주저 자체가 아니라 시작 시점 변화만 묻는다.,CONSTRUCT_REWRITE,평가 상황이 시작 시점을 바꾸지 않는다는 사실만으로 걱정이나 반복 주저가 낮다고 판단할 수 없다.
ERWD-C06,NX-147,ER-WD,R02,ER_WD,NONE,LOW,NEGATION;LIMITER,NONE,해야 할 행동이 모호하고 시작 시점은 크게 달라지지 않는다는 부정 표현이 일상적으로 다소 딱딱하다.,CONSTRUCT_REWRITE,타인의 확인이 있어도 착수 시점이 흔들리지 않는 방향은 낮은 걱정 방해와 관련된다. 해야 할 행동과 크게 달라지지 않는다는 표현이 모호하므로 구체적 과업에서 평소처럼 시작하는지 새로 써야 한다.
ERWD-C06,NX-147,ER-WD,R03,ER_WD,SM_EP,LOW,RESPONSE_OPTION;LIMITER;ADJACENT_CONSTRUCT;SOCIAL_DESIRABILITY,무엇과 비교해 시작 시점이 달라지지 않는지 기준이 없고 횟수형 응답으로 묻기 어려워 모바일에서 안정적으로 응답할 수 없다.,문장을 다시 읽어도 평가 예고가 착수에 영향을 주지 않는다는 뜻인지 평소 시작 시간이 일정하다는 뜻인지 바로 정해지지 않는다.,CONSTRUCT_REWRITE,무엇과 비교해 시작 시점이 달라지지 않는지 없고 횟수 척도로 답하기 어려워 ER-WD 저방향을 안정적으로 측정하지 못한다. 평가를 앞둬도 시작을 미루지 않는 행동으로 전면 재작성해야 한다.
ERWD-C06,NX-147,ER-WD,R04,NONE,NONE,UNCLEAR,LIMITER;ADJACENT_CONSTRUCT,시작 시점이 그대로라는 사실만으로 빠른 실행인지 지연인지 알 수 없다.,외부 확인에 대한 시작 시점의 불변성을 묻지만 기저 시작 수준이 없어 성향 방향을 정할 수 없다.,CONSTRUCT_REWRITE,타인의 확인 예정에도 시작 시점이 변하지 않는다는 사실만으로 낮은 ER-WD인지 알 수 없다. 원래부터 늦게 시작하는 사람도 같게 답하며 SM-EP와 평가 상황 효과가 섞이므로 코어 걱정 근거를 새로 써야 한다.
ERWD-C06,NX-147,ER-WD,R05,ER_WD,SM_EP,LOW,ADJACENT_CONSTRUCT,NONE,평가 앞 주저가 적다는 뜻이나 원래 실행 일정이 안정적인 경우와 구분이 약하다.,CONSTRUCT_REWRITE,평가 앞 주저가 적다는 의도는 ER-WD LOW와 연결된다. 그러나 시작 시점의 불변은 기존 계획이나 SM-EP 습관을 더 강하게 반영하므로 걱정이 생겨도 착수를 미루지 않는 반응으로 재구성해야 한다.
ERWD-C06,NX-147,ER-WD,R06,ER_WD,SM_EP,LOW,ADJACENT_CONSTRUCT;LIMITER,NONE,평가 앞 주저를 묻지만 시작 행동과도 겹치며 크게의 기준이 주관적이다.,COPY_REVISE,ER-WD 낮은 방향은 맞지만 시작 시점은 실행 여건과 SM-EP도 반영한다. 크게를 빼고 걱정이나 평가 우려가 착수를 늦추지 않는다고 명시하면 핵심 증거의 분리가 좋아진다.
ERWD-C07,NX-060,ER-WD,R01,ER_WD,NONE,HIGH,CLINICAL_CONTAMINATION,NONE,,KEEP,반복 걱정이 실제 결정 지연으로 이어지는 높은 걱정과 주저를 직접 묻는다.
ERWD-C07,NX-060,ER-WD,R02,ER_WD,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,반복 걱정과 결정 미루기가 결합되어 있지만 같은 경향의 연속 반응으로 읽힌다.,COPY_REVISE,불확실한 선택에서 걱정 반복과 결정 지연이 연결되어 높은 걱정 지속을 잘 보여준다. 다만 생각과 행동 두 반응이 함께 있어 걱정을 되짚는 한 반응에 초점을 맞추면 더 정확하다.
ERWD-C07,NX-060,ER-WD,R03,ER_WD,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,걱정 반복과 결정 지연이 자연스럽게 연결되어 즉시 이해되지만 주저하지 않는 답이 더 유능해 보인다.,KEEP,반복 걱정이 결정 지연으로 이어지는 ER-WD 고방향을 직접 묻는다. 흔하고 인과가 자연스러워 모바일 핵심 문항으로 쉽게 응답할 수 있다.
ERWD-C07,NX-060,ER-WD,R04,ER_WD,NONE,HIGH,SOCIAL_DESIRABILITY,NONE,불확실한 선택에서 반복 걱정이 결정 지연으로 이어진다.,KEEP,불확실한 선택에서 같은 걱정 반복이 결정 지연으로 이어져 높은 ER-WD를 직접 포착한다. 신중한 위험 계산과 달리 반복 주저 과정이 명시되어 분리가 좋다.
ERWD-C07,NX-060,ER-WD,R05,ER_WD,NONE,HIGH,CLINICAL_CONTAMINATION,NONE,불확실성에서 반복 걱정이 결정 지연으로 이어지는 반응이 직접적이다.,KEEP,불확실한 선택에서 반복 걱정이 결정 지연으로 이어지는 반응은 ER-WD HIGH 정의와 가장 직접적으로 맞는다. 위험 계산 능력과 구분되는 중심 문항이다.
ERWD-C07,NX-060,ER-WD,R06,ER_WD,NONE,HIGH,CLINICAL_CONTAMINATION;SOCIAL_DESIRABILITY,NONE,불확실성에서 반복 걱정이 결정을 지연시키는 핵심 반응을 묻는다.,KEEP,불확실한 선택에서 반복 걱정 때문에 결정을 미루는 것은 ER-WD의 걱정과 행동 방해를 함께 포착한다. 임상 불안과 연속선상이나 일상 선택으로 한정되어 핵심 증거로 유지 가능하다.
ERWD-C08,NX-039,ER-WD,R01,ER_WD,NONE,LOW,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,걱정의 발생과 결정 행동이 한 문항 안에서 서로 다른 층위로 제시된다.,KEEP,걱정이 있어도 결정 행동을 지연시키지 않는 낮은 행동 방해를 포착해 생각과 행동 구분에 기여한다.
ERWD-C08,NX-039,ER-WD,R02,ER_WD,NONE,LOW,SOCIAL_DESIRABILITY;LIMITER,NONE,걱정과 결정 행동이 결합되어 있으며 필요한 시점의 기준과 결정을 내리는 바람직성이 영향을 줄 수 있다.,CONSTRUCT_REWRITE,걱정이 행동을 막지 않는 결과는 유용하지만 걱정 발생과 결정 행동 두 반응이 결합되어 있다. 걱정이 오래 이어지는 성향과 자기통제 능력을 분리하도록 한 반응만 묻게 다시 써야 한다.
ERWD-C08,NX-039,ER-WD,R03,ER_WD,NONE,LOW,SOCIAL_DESIRABILITY;LIMITER,NONE,걱정과 결정이라는 두 반응이 함께 있으며 필요한 시점의 기준도 사람마다 달라 한 번에 빈도를 고르기 약간 어렵다.,COPY_REVISE,걱정이 있어도 결정이 지연되지 않는 ER-WD 저방향을 잘 담는다. 다만 걱정과 결정 두 반응 및 필요한 시점이라는 가변 기준이 있어 한 번에 답하도록 기준을 구체화할 필요가 있다.
ERWD-C08,NX-039,ER-WD,R04,ER_WD,SM_EP,LOW,ADJACENT_CONSTRUCT;SOCIAL_DESIRABILITY,NONE,걱정이 있어도 주저하지 않는 반응과 제때 행동하는 실행 경향이 함께 들어 있다.,COPY_REVISE,걱정이 있어도 필요한 때 결정해 낮은 ER-WD의 행동 방해를 포착한다. 하지만 제때 결정하는 SM-EP와 판단 능력도 응답을 좌우하므로 주저가 줄어드는 과정을 더 직접적으로 표현할 필요가 있다.
ERWD-C08,NX-039,ER-WD,R05,ER_WD,NONE,LOW,SOCIAL_DESIRABILITY,NONE,불확실성과 걱정이 있어도 결정 지연으로 이어지지 않는 낮은 방향이다.,KEEP,불확실성과 걱정이 있어도 필요한 시점에 결정하는 반응은 ER-WD LOW의 낮은 행동 방해를 직접 묻는다. 무걱정이나 무모함과 구분되는 중심 문항이다.
ERWD-C08,NX-039,ER-WD,R06,ER_WD,NONE,LOW,SOCIAL_DESIRABILITY;CLINICAL_CONTAMINATION,NONE,걱정이 있어도 결정 지연으로 이어지지 않는 낮은 주저 방향이다.,KEEP,걱정이 있어도 필요한 시점에 결정하는 것은 ER-WD 낮은 방향의 행동 방해가 적음을 직접 묻는다. 임상 불안과 일부 겹치지만 감정 유무가 아닌 일상 결정 행동으로 분리한다.
ERWD-C09,NX-080,ER-WD,R01,ER_WD,NONE,HIGH,CLINICAL_CONTAMINATION,NONE,현재 불안이나 기분 상태가 반복적 실패 예상에 영향을 줄 수 있다.,KEEP,한 번의 실패 뒤 다음 실패 가능성이 반복되는 높은 걱정 방향을 구체적으로 묻는다.
